evaluations raw_y
6883 0.0071408087
6921 0.0071408067
6947 0.0071408031
6951 0.0071408008
7000 0.0071408007
7014 0.0071407997
7053 0.0071407972
7102 0.0071407867
7121 0.0071407857
7132 0.0071407849
7166 0.0071407797
7194 0.0071407786
7195 0.0071407782
7222 0.0071407775
7245 0.0071407759
7246 0.0071407751
7248 0.0071407721
7343 0.0071407720
7357 0.0071407716
7419 0.0071407714
7429 0.0071407707
7445 0.0071407702
7456 0.0071407685
7512 0.0071407649
7554 0.0071407641
7583 0.0071407630
7647 0.0071407618
7745 0.0071407615
7789 0.0071407611
7803 0.0071407607
7817 0.0071407603
7842 0.0071407597
7875 0.0071407594
7880 0.0071407591
7888 0.0071407587
7904 0.0071407581
7920 0.0071407577
7930 0.0071407575
7931 0.0071407562
7937 0.0071407553
7946 0.0071407551
8007 0.0071407546
8056 0.0071407545
8080 0.0071407541
8084 0.0071407534
8131 0.0071407528
8132 0.0071407524
8142 0.0071407521
8149 0.0071407517
8152 0.0071407502
8153 0.0071407501
8160 0.0071407498
8182 0.0071407487
8215 0.0071407481
8218 0.0071407479
8284 0.0071407474
8354 0.0071407472
8407 0.0071407470
8429 0.0071407469
8459 0.0071407465
8515 0.0071407461
8523 0.0071407456
8537 0.0071407448
8583 0.0071407438
8589 0.0071407435
8591 0.0071407427
8603 0.0071407418
8617 0.0071407380
8618 0.0071407377
8644 0.0071407373
8658 0.0071407371
8821 0.0071407368
8894 0.0071407362
8916 0.0071407360
8919 0.0071407358
8932 0.0071407353
8979 0.0071407350
9019 0.0071407348
9057 0.0071407344
9062 0.0071407341
9115 0.0071407338
9119 0.0071407337
9133 0.0071407335
9162 0.0071407333
9187 0.0071407329
9228 0.0071407327
9240 0.0071407322
9273 0.0071407320
9353 0.0071407318
9417 0.0071407317
9500 0.0071407316
9515 0.0071407315
9724 0.0071407314
9861 0.0071407312
9954 0.0071407311
10000 0.0071407311
